150,1278,0.02556
160,1113,0.02226
170,956,0.01912
180,833,0.01666
190,729,0.01458
200,1272,0.02544
220,1038,0.02076
240,868,0.01736
260,676,0.01352
280,574,0.01148
300,525,0.0105
320,416,0.00832
340,373,0.00746
360,289,0.00578
380,238,0.00476
400,227,0.00454
420,224,0.00448
440,173,0.00346
460,156,0.00312
480,129,0.00258
500,114,0.00228
520,102,0.00204
540,101,0.00202
560,75,0.0015
580,58,0.00116
600,79,0.00158
630,78,0.00156
660,65,0.0013
690,39,0.00078
720,46,0.00092
750,44,0.00088
780,35,0.0007
810,21,0.00042
840,22,0.00044
870,17,0.00034
900,31,0.00062
950,24,0.00048
1000,16,0.00032
1050,11,0.00022
1100,8,0.00016
1150,8,0.00016
1200,10,0.0002
1250,5,0.0001
1310,8,0.00016
1370,6,0.00012
1430,7,0.00014
1490,2,4e-05
1550,3,6e-05
1610,7,0.00014
1680,0,0
1750,0,0
1820,0,0
1890,0,0
1970,1,2e-05
2050,0,0
